id,title,artist,album_idkj,duration,track_number,audio_url,created_at,image_url,song_id,genre,isTop,song_lyrics,processed,play_count,tempo,chroma,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness,zero_crossing_rate,rms,mfcc,artist_id,plays,album_id,language,release_year,energy,valence,danceability,acousticness,instrumentalness,lyrics_in_eng,file_identifier,image_identifier,updated_at,lyrics_in_english
9c85e2a0-0ca6-49e3-bb0d-0b193166101d,Pal Pal,"Afusic, Tailwiinder",,,,,2025-06-07 11:00:03.032101+00,,2462d0a3-f405-4e8b-ab4f-12f518d99f6f,,,,false,,,,,,,,,,,4b456bae-ec9f-4535-88ff-853a3ece0bba,0,0c45d745-e68e-4904-8a1c-48a4b55a5cea,,,,,,,,,songs/Pal Pal.mp3,,,
9d450384-b9cc-4fc5-886f-fbeff6c6ec89,All You Had to Do Was Stay (Taylor's Version),Taylor Swift,d5ae8b55-828e-4f4d-beec-d4db56eb19fd,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/1989_%28Taylor%27s_Version%29.png,5acf7302-66f4-41ee-9dcb-71ff47e7673b,,,,false,,,,,,,,,,,,0,02e7ac34-8382-4f1c-82e6-0c902f2046a9,,,,,,,,,,,,
9f062c6e-4bd1-421f-9a72-574c605069fe,Is It Over Now? (Taylor's Version),Taylor Swift,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/1989_%28Taylor%27s_Version%29.png,464e9303-7407-4cdf-a261-ac228ef94fab,,,,false,,,,,,,,,,,,0,02e7ac34-8382-4f1c-82e6-0c902f2046a9,,,,,,,,,,,,
9fa34116-2c9a-4403-97b2-3e991cd1c9d9,Members Only (feat. PartyNextDoor),Drake,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/For_All_the_Dogs.jpg,a0325c6c-9a0f-4d5c-be3d-bc849bda74e6,,,,false,,,,,,,,,,,,0,,,,,,,,,,,,,
9fa58adb-35da-4ff2-b5ea-a3a695271e85,2 Much,The Weekend,d5ae8b55-828e-4f4d-beec-d4db56eb19fd,13500,3,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/2%20Much.mp3,2024-12-01 18:33:43.637226+00,,3e68157e-0081-4aed-8c6c-ac44c0fb20d6,r&b,,,false,,123.046875,"[0.2702464759349823,0.5008739829063416,0.3956300914287567,0.35984793305397034,0.4666884243488312,0.32683467864990234,0.31888407468795776,0.2231026291847229,0.4163532853126526,0.633467972278595,0.3521500825881958,0.314550518989563]",1414.131932,2127.096094,"[23.37890622498099,18.19151733996057,22.196497335797226,21.442698544308342,21.635045603035575,18.113875186686034,47.597083286947324]",0.003585886,0.043499676,0.253814489,"[-135.39512634277344,144.74012756347656,51.934425354003906,14.936514854431152,12.739094734191895,17.087081909179688,0.3527860641479492,7.660070419311523,-3.5696704387664795,7.491709232330322,4.094632625579834,1.5201518535614014,-3.3436050415039062,6.805520534515381,4.9898529052734375,3.685720443725586,-3.020042896270752,4.276223182678223,-5.721860408782959,-0.2428981512784958]",,0,,,2020,0.65,0.45,0.7,0.15,0.05,,,,,
9fe91ebb-2d16-4719-b45a-ed6840f76a58,Wonderland (Taylor's Version),Taylor Swift,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/1989_%28Taylor%27s_Version%29.png,1444f843-570b-45da-911b-0cad5705d3b9,,,,false,,,,,,,,,,,,0,02e7ac34-8382-4f1c-82e6-0c902f2046a9,,,,,,,,,,,,
a00e4f91-fcf2-4924-a2fd-d020fbc3a0a1,Love Me Do (2023 Mix),The Beatles,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/Now_and_Then_%28single%29.jpg,0012500f-083a-4c84-9cd0-faa2192e40fa,,,,false,,,,,,,,,,,,0,,,,,,,,,,,,,
a22d01ca-3c1c-47d1-a9e2-70036a55c049,Chidiya,Vilen,,253,,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs//Chidiya-Vilen.mp3,2025-03-16 14:00:32.798327+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images//Chidiya-Vilen.png,23ca69bc-41e8-4f71-8c5a-27bde7b9a036,pop,,"[00:10.69] कैसी वो मुराद थी जो आज जल गई?
[00:16.13] परियों के ज़हन में जो आग बन गई
[00:21.25] देखी ना थी सपनों-खयालों में कभी
[00:26.84] ऐसी ज़िंदगी से मुलाक़ात बन गई
[00:31.28] तेरी आँखों की लहक को ना जाने
[00:35.53] ना जाने कैसी रात मिल गई
[00:38.50] 
[00:40.82] ना जाने कैसी रात मिल गई
[00:46.24] ना जाने कैसी रात मिल गई
[00:52.60] आँखें झुकती चुभन में, अश्क़ों में मगन ये
[00:58.68] कैसी तेरी साँसें चढ़ गई
[01:02.77] हो, सखियाँ देखे अंजूमन में, सोचे सब मन में
[01:09.33] कैसी-कैसी बातें बन गई
[01:13.63] हो, तेरी बातों की चहक को ना जाने
[01:18.22] ना जाने कैसी रात मिल गई
[01:23.81] ना जाने कैसी रात मिल गई
[01:28.89] ना जाने कैसी रात मिल गई
[01:35.14] 
[01:57.41] ओ री चिड़िया ना तुझे री क्यों ये दुनिया भाये रे?
[02:06.38] 
[02:08.44] ओ रे पँछी क्यूँ हमेशा बैठी मुँह लटकाए रे?
[02:17.98] तेरी आँख ये जो नम है, इनमें जो ग़म है
[02:24.05] छोड़ के सुबह पे कर यकीं
[02:28.13] हो, ये जो झूमता सावन है, मीठी जो पवन है
[02:34.63] तेरी ही मुस्कां से है बनी
[02:39.18] हो, तेरी बातों की चहक को ना जाने
[02:43.79] ना जाने कैसी रात मिल गई
[02:49.00] ना जाने कैसी रात मिल गई
[02:54.33] ना जाने कैसी रात मिल गई
[03:01.36] सोची थी जो रात वो आज मिल गई
[03:06.56] धुएँ के बरस में बरसात मिल गई
[03:12.09] देखी थी जो सपनों, खयालों में कहीं
[03:17.42] खुशियों की किरण वो आज मिल गई
[03:22.18] ये ज़माना बेशरम है, ना इसका धरम है
[03:27.68] क्यूँ ढूँढे है तू इसमें बंदगी?
[03:32.26] ओ, तेरे साथ तेरा मन है, दिल की धड़कन है
[03:38.63] आगे बढ़ के जी ले ज़िंदगी
[03:41.18] ",false,,89.10290948,"[0.26683029532432556,0.30364906787872314,0.1728486716747284,0.20091138780117035,0.19203679263591766,0.33612531423568726,0.4423055946826935,0.3090784549713135,0.4323466718196869,0.2758810222148895,0.33294203877449036,0.3118416965007782]",1875.691057,2336.136667,"[25.062690480263747,18.456519357671315,22.316049089836042,21.021058294481346,21.076175582082183,19.16873300892645,48.16203185532614]",0.010522638,0.064934024,0.198096976,"[-144.75563049316406,104.14170837402344,15.055548667907715,6.867160797119141,5.057771682739258,3.395005464553833,-9.541672706604004,-3.718325138092041,-13.607453346252441,-1.978690505027771,-11.108222007751465,-6.178083419799805,-8.436189651489258,-1.3502962589263916,-8.284502983093262,-3.457184076309204,-7.145208358764648,-1.3247959613800049,-3.335988998413086,-3.689208745956421]",,0,,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
a386f38e-8129-44a5-9053-73090f0a1d55,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",David Guetta/AFROJACK/Bebe Rexha/Nicki Minaj,27cdf5a8-8981-4df6-b6b8-88e13ad806ba,,,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Hey_Mama__feat._Nicki_Minaj__Bebe_Rexha___Afrojack_.mp3?,2025-03-19 17:31:49.96255+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/Hey_Mama__feat._Nicki_Minaj__Bebe_Rexha___Afrojack_.jpg?,f92c3b78-4334-4d68-9861-9326987961f7,pop,,,false,,172.265625,"[0.29184237122535706,0.24566587805747986,0.3318746089935303,0.3900216221809387,0.5715072154998779,0.3786599636077881,0.34262973070144653,0.3101557195186615,0.30428171157836914,0.32185444235801697,0.3145941197872162,0.4951581060886383]",2974.913745,2679.47703,"[24.0059483734015,17.344014698052373,19.71966860223279,19.415434966333788,19.27978840036212,19.31698793112364,46.60148355632486]",0.04181771,0.145185334,0.261198342,"[-27.29155731201172,54.15470504760742,-17.74993324279785,14.059947967529297,-1.6243846416473389,2.6560373306274414,4.6149516105651855,2.4277637004852295,4.736230850219727,4.443950653076172,-2.6133716106414795,4.1470417976379395,-1.8874239921569824,5.2129669189453125,0.926649272441864,3.414515733718872,-2.8225786685943604,-0.9152068495750427,-2.3082919120788574,7.041492938995361]",,0,746037e8-0c1a-4da2-bf19-1a01673adb78,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
a3ac73b3-f350-4d6f-a85b-fc5fa336b4c7,BBL Love (Interlude),Drake,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/For_All_the_Dogs.jpg,8aa1483d-5bf9-43b6-b315-464a1055882a,,,,false,,,,,,,,,,,,0,,,,,,,,,,,,,
a469d8d4-d1f8-41d5-b8de-93538a7b0c59,Lemon Tree,Fools Garden,37be7979-1f2c-4001-9a57-b951b79778d6,11460,7,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Lemon%20Tree.mp3,2025-01-16 08:34:10.468363+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/Lemon%20Tree.jpg,dfc10356-8b3b-438f-97cb-345f9b05a735,german pop rock,,,false,,143.5546875,"[0.4344581067562103,0.27650997042655945,0.2556021809577942,0.36571627855300903,0.28788506984710693,0.3695898950099945,0.25508618354797363,0.3776600658893585,0.34262150526046753,0.26149439811706543,0.34637075662612915,0.3328153192996979]",1824.721715,2170.574754,"[22.108821108134624,16.044638823983124,19.87833094029322,20.28006655790865,20.852949629599795,19.602994569076028,47.45420993333517]",0.020035824,0.076811839,0.174275115,"[-119.10979461669922,114.86975860595703,8.09537124633789,13.62012767791748,1.555909276008606,2.5258471965789795,-4.841772079467773,-3.1657915115356445,-5.1984782218933105,1.858269453048706,-1.596089482307434,0.12898042798042297,-9.928984642028809,-0.3094746172428131,-4.786539554595947,-1.8820840120315552,-4.229172229766846,0.9901239275932312,-4.78813362121582,-1.1551108360290527]",,0,42a848b5-fae8-4038-849f-b38b72aa545c,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
a5f253a1-0994-4e0c-8e0c-7e587aa00ad6,Aashiyan,gini,,,,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Aashiyan - gini.mp3?,2025-03-18 10:53:31.171825+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/Aashiyan - gini.jpg?,c8dec66e-fcc6-4faa-bc53-99a458a8a0fb,pop,,,false,,135.9991776,"[0.26267731189727783,0.33342376351356506,0.20802181959152222,0.20791597664356232,0.18599477410316467,0.336860716342926,0.459107905626297,0.31140556931495667,0.4341496527194977,0.3631514310836792,0.5127816200256348,0.32391947507858276]",1957.526973,2466.877317,"[27.83197330800584,16.675288702589114,20.96030386976341,20.254509826794507,19.726205709207964,18.684928894923132,45.83188456999201]",0.010137578,0.064623672,0.201105148,"[-122.10198211669922,100.73722076416016,7.96776819229126,15.715757369995117,7.644282817840576,4.943870544433594,7.70697021484375,-2.112983465194702,5.317359924316406,1.779295563697815,-4.953333377838135,-2.8595597743988037,-6.070859909057617,0.6766194701194763,-5.293984889984131,3.919922351837158,-0.21046505868434906,3.2245664596557617,1.6927947998046875,4.040253639221191]",,0,,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
a5fe0fbb-a0b2-41a0-8da3-3cf55a213e7e,Dreamy Skies,The Rolling Stones,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/Hackney_Diamonds.jpg,2aeb55af-b50b-42fa-bd41-685d42cd35fa,,,,false,,,,,,,,,,,,0,,,,,,,,,,,,,
a64069af-19a6-42d7-8a64-c7efec464db5,Tuputupu (The Feast),Te Vaka/Disney,6fc7a1e8-41f9-4e37-8ea5-6e0b2d8d4a74,2340,15,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Tuputupu%20(The%20Feast).mp3,2024-12-19 18:06:15.278825+00,,772acdcb-18c2-4720-a233-1d7c97d103fd,soundtrack,,,false,,123.046875,"[0.3045203387737274,0.3891685903072357,0.37516018748283386,0.45968860387802124,0.5344494581222534,0.5419546365737915,0.42670997977256775,0.34590232372283936,0.33475732803344727,0.3594456911087036,0.3326377868652344,0.29428794980049133]",2089.160765,2183.028591,"[20.066050299763656,14.612310207603525,15.590817195706565,16.424241834859682,16.249955255459646,15.96595316347719,44.48294353553686]",0.128666639,0.078022984,0.117084652,"[-207.49021911621094,66.7940673828125,-12.385493278503418,18.755897521972656,2.7555949687957764,10.265582084655762,2.147101640701294,7.140149116516113,2.3482038974761963,4.826501369476318,0.5164389610290527,6.902523994445801,1.5274631977081299,2.9457247257232666,-1.4240952730178833,1.9993751049041748,-0.4007883667945862,5.746179103851318,4.242279529571533,6.681950569152832]",,0,,,2022,0.65,0.75,0.7,0.25,0.01,,,,,
a77e754b-5516-4d4d-b499-3e6529e18a25,Amen (feat. Teezo Touchdown),Drake,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/For_All_the_Dogs.jpg,44eb066b-846d-4aa3-a444-05fd4e6af95f,,,,false,,,,,,,,,,,,0,,,,,,,,,,,,,
a8ef536b-0525-4377-ad3d-8fe82ca4c235,Don’t Wanna Cry,"Selena Gomez, benny blanco",,,,https://resonance-bucket-1.s3.us-east-005.backblazeb2.com/songs/Don%E2%80%99t+Wanna+Cry.mp3,2025-05-01 03:00:28.745982+00,https://resonance-bucket-1.s3.us-east-005.backblazeb2.com/images/Don%E2%80%99t+Wanna+Cry.jpg,73d43470-008d-44a7-b3be-4b04792f73fc,,,,false,,,,,,,,,,,,0,9fc41d15-f0aa-42ad-9c64-39495adee508,,,,,,,,,,,,
a94bbbbc-ef44-481c-aeb4-695bb9323d42,Screw the World (Interlude),Drake,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/For_All_the_Dogs.jpg,84c5fe50-6e87-48fa-adfa-723f5f94d5d5,,,,false,,,,,,,,,,,,0,,,,,,,,,,,,,
a9b1e7ce-8c83-4bc2-81f1-025c200d73d5,You Are in Love (Taylor's Version),Taylor Swift,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/1989_%28Taylor%27s_Version%29.png,b2d4cdc0-7a1e-4e28-938a-c6fa81bd90f2,,,,false,,,,,,,,,,,,0,02e7ac34-8382-4f1c-82e6-0c902f2046a9,,,,,,,,,,,,
aa3806d1-a436-48cc-a37a-cb1057c5cecf,DARKSIDE,Neoni,27cdf5a8-8981-4df6-b6b8-88e13ad806ba,,,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/DARKSIDE.mp3?,2025-03-19 17:31:49.96255+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/DARKSIDE.jpg?,90394034-c63e-48fd-8d05-24f42b07c702,pop,,,false,,107.6660156,"[0.2584979236125946,0.33060383796691895,0.5403162240982056,0.36996176838874817,0.4082695543766022,0.43606194853782654,0.32726484537124634,0.37264662981033325,0.34314075112342834,0.477543443441391,0.35811567306518555,0.25757157802581787]",2234.69958,2523.295189,"[21.57504977769457,16.326578678682452,18.78299250608518,18.138536346281807,18.49753407047562,18.317631884755826,46.908166755468336]",0.019110383,0.086958396,0.25212425,"[-63.564884185791016,96.46499633789062,-5.055508613586426,8.293068885803223,2.4400830268859863,0.3898489773273468,2.4993066787719727,-4.132004261016846,-1.6775827407836914,1.6330924034118652,-4.704748153686523,4.845808029174805,-4.548946380615234,2.9930830001831055,-3.1946792602539062,3.3408586978912354,-1.3398016691207886,5.846750736236572,0.3156946003437042,2.742487907409668]",,0,746037e8-0c1a-4da2-bf19-1a01673adb78,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
aa7c72c6-9ed4-41d9-892d-15d49770239e,First Person Shooter (feat. J. Cole),Drake & J. Cole,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/First_Person_Shooter.jpg,4feb1ee8-1242-4e7b-bfde-50b27b70c4f6,,,,false,,,,,,,,,,,,0,,,,,,,,,,,,,
aa920bf3-f37c-41a4-8ebe-f5e08f20a2d8,Ojos Tristes (with The Marías),"Selena Gomez, benny blanco, The Marías",,,,https://resonance-bucket-1.s3.us-east-005.backblazeb2.com/songs/Ojos+Tristes+(with+The+Mar%C3%ADas).mp3,2025-05-01 03:00:28.745982+00,https://resonance-bucket-1.s3.us-east-005.backblazeb2.com/images/Ojos+Tristes+(with+The+Mar%C3%ADas).jpg,e9f87700-f96f-45c2-9b65-22ca6d7b539b,,,,false,,,,,,,,,,,,0,9fc41d15-f0aa-42ad-9c64-39495adee508,,,,,,,,,,,,
ab2bf9b8-8bd3-440b-985b-faed918716b2,Sri Radha Kripa Kataksh,Vayuu,0e05fb8a-7a45-4c7f-9316-5a52975f4a93,51420,2,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/radhakrishn/Sri%20Radha%20Kripa%20Kataksh.mp3?t=2025-01-11T09%3A16%3A08.441Z,2025-01-11 09:50:07.79669+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/radhakrishn/images/Sri%20Radha%20Kripa%20Kataksh.jpg,718210a0-04ce-4340-9a65-e7192729391f,krishna,,,false,,99.38401442,"[0.4069042205810547,0.28940606117248535,0.3902898132801056,0.2942946255207062,0.44502973556518555,0.26809191703796387,0.20365415513515472,0.27742764353752136,0.3195856213569641,0.48498913645744324,0.26897186040878296,0.2964605689048767]",2096.884597,2403.533122,"[23.868101620701644,15.327639039388986,19.699757267872748,18.559292733113995,18.535211089427882,18.802735947102565,48.1638443477468]",0.015801951,0.086002485,0.172437966,"[-78.98275756835938,101.56377410888672,-3.7149627208709717,22.7227840423584,8.810904502868652,4.277728080749512,-2.430392026901245,-0.5183741450309753,-6.039395332336426,5.465336799621582,-6.616125583648682,2.783895492553711,-1.3919463157653809,0.3066863715648651,-1.5952619314193726,0.7970758080482483,-4.713215351104736,0.9082971811294556,-3.0944807529449463,-3.793902635574341]",,0,77634ddb-017e-4ea4-9c95-ee3127345dae,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
abea7fb8-15a6-4be9-b944-8b2b7ba05ee1,Mess It Up,The Rolling Stones,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/Hackney_Diamonds.jpg,f043c59f-e987-4ac8-9a5c-8f18814838ed,,,,false,,,,,,,,,,,,0,,,,,,,,,,,,,
af04771d-03e6-4eb0-a1db-41c203a92b0d,Polar Opposites,Drake,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/For_All_the_Dogs.jpg,ea73fbb2-3285-4a4f-8525-af7e3d7ff677,,,,false,,,,,,,,,,,,0,,,,,,,,,,,,,
af384ed8-a1aa-4fe7-a007-6bb3b8c1eaa0,Sao Paulo,"The Weeknd, Anita",37be7979-1f2c-4001-9a57-b951b79778d6,302,,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs//sao_paulo_the_weeknd.mp3,2025-02-22 19:44:16.383054+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images//sao_paulo_the_weeknd.jpeg,77ea16c0-e00e-4ccd-897d-a8f726c6ab02,r&b,,"[00:00.09] Bota na boca, bota na cara, bota onde quiser
[00:07.69] Bota na boca, bota na cara, bota onde quiser
[00:11.12] O novinho me olhou e quis comer minha pepequinha
[00:14.72] Hoje eu vou dar pro novinho, fode, fode a larissinha
[00:18.79] O novinho me olhou e quis comer minha pepequinha
[00:22.59] Hoje eu vou dar pro novinho, fode, fode a larissinha
[00:26.31] Everytime I try to run, you put your curse all over me
[00:30.01] I surrender at your feet, baby, put it all on me
[00:33.97] Everytime I try to pray a way, you got me on my knees
[00:37.64] I surrender at your feet, baby, put it all on me
[00:43.06] I love it when you turn me on
[00:46.83] I love it when you turn it on
[00:50.66] Turn it up for me, girl
[00:54.55] So come back in and turn it on
[00:57.38] Bota na boca, bota na cara, bota onde quiser
[01:01.07] (Turn me on)
[01:04.76] O novinho me olhou e quis comer minha pepequinha (turn me on)
[01:08.58] Hoje eu vou dar pro novinho, fode, fode a larissinha (turn me on)
[01:12.46] O novinho me olhou e quis comer minha pepequinha (turn me on)
[01:16.32] Hoje eu vou dar pro novinho, fode, fode a larissinha (turn me on)
[01:28.11] Bota na boca, bota na cara
[01:30.15] Bota na boca, bota na cara
[01:32.15] Bota na boca, bota na cara
[01:33.98] Bota na boca bota na cara
[01:35.86] Bota na boca, bota na cara, bota onde quiser
[01:43.10] 
[01:57.59] Baby, ride me to the darkness of the night
[02:05.02] Kill me softly like you want me euthanized
[02:11.59] Oh yeah
[02:13.04] Hot like rising sun, burning everything she touch
[02:16.19] She don't even want your money
[02:18.06] Came right here with someone else
[02:19.94] She's addicted to the rush
[02:21.88] I could never get enough
[02:23.67] She's desensitized to money
[02:25.56] Make her pay with something else
[02:27.47] Baby, you turn me on
[02:31.17] Baby, you turn me on
[02:34.86] Baby, you turn me on
[02:38.06] Girl, you turn me on
[02:41.72] Hit it from the back
[02:43.20] She louder than two sold out nights
[02:49.13] I think she fell in love
[02:50.56] She said she trusts me with her life, aaaah
[02:57.75] Hot like rising sun, burning everything she touch
[03:00.99] She don't even want your money
[03:02.74] Came right here with someone else
[03:04.63] She's addicted to the rush
[03:06.45] I could never get enough
[03:08.41] She's desensitized to money
[03:10.18] Need to pay with somethin' else
[03:12.27] Baby, you turn me on
[03:13.32] (I love it when you turn me on)
[03:15.13] I love it when you turn me on
[03:16.92] (I love it when you turn me on)
[03:19.11] See how you turn me on
[03:20.90] (I love it when you turn me on)
[03:22.62] I love it when you turn me on
[03:24.34] (Turn me on, turn me on)
[03:27.58] Baby
[03:30.26] Oh, oh, oh, oh
[03:35.62] Oh, oh, oh, oh
[03:43.12] Oh, oh, oh, oh
[03:49.98] Oh, oh, oh, oh
[03:51.39] Oh, oh, oh, oh
[03:52.51] Oh, oh
[03:56.83] Take it easy, easy on me
[04:04.47] Take it easy, easy on me
[04:11.87] Take it easy, easy on me
[04:19.59] Oh, oh, oh, oh
[04:20.92] Oh, oh, oh, oh
[04:22.38] Oh, oh
[04:26.89] Bota na boca, bota na cara, bota onde quiser
[04:34.37] Bota na boca, bota na cara
[04:36.24] Bota na boca, bota na cara
[04:40.03] Bota na boca, bota na cara
[04:43.84] Bota na boca, bota na cara
[04:52.97] Bota na boca, bota na cara, bota onde quiser
[04:56.35] ",false,,129.1992188,"[0.6031332015991211,0.45285463333129883,0.44207441806793213,0.3937722444534302,0.3594796657562256,0.433910071849823,0.3572984039783478,0.4351120889186859,0.39957931637763977,0.3886265158653259,0.4283626675605774,0.44242197275161743]",2017.968472,2393.394027,"[21.534075543388603,15.803146003511296,18.44326371843983,17.49007815538568,18.031821343130677,19.246232736825792,49.366935012901585]",0.009434309,0.07039207,0.277035594,"[-58.5963134765625,98.50038146972656,2.480351448059082,34.17466354370117,6.110438346862793,10.01727294921875,2.724651575088501,6.774692535400391,-2.9667136669158936,8.091483116149902,4.191596031188965,4.792854309082031,-2.1775474548339844,4.897558212280273,-0.25252172350883484,3.0929694175720215,-2.0120084285736084,2.1418497562408447,-2.822195529937744,2.3980250358581543]",,0,42a848b5-fae8-4038-849f-b38b72aa545c,,2020,0.65,0.45,0.7,0.15,0.05,,,,,
b10fe7df-049a-4760-8178-5b9a8a0a4801,Younger And Hotter Than Me,"Selena Gomez, benny blanco",,,,https://resonance-bucket-1.s3.us-east-005.backblazeb2.com/songs/Younger+And+Hotter+Than+Me.mp3,2025-05-01 03:00:28.745982+00,https://resonance-bucket-1.s3.us-east-005.backblazeb2.com/images/Younger+And+Hotter+Than+Me.jpg,d736175a-34ee-4808-ab17-d57e69a55ce0,,,,false,,,,,,,,,,,,0,b968c34a-aaa3-4204-a56f-bf5c3db1e436,,,,,,,,,,,,
b146deea-cfd7-4355-b3e9-60818357045e,7969 Santa,Drake,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/For_All_the_Dogs.jpg,a7845006-9193-42d3-8d5d-1dcaee987d9b,,,,false,,,,,,,,,,,,0,,,,,,,,,,,,,
b21be077-730c-46c9-a451-477c1bb40819,Lonely (with benny blanco),Justin Bieber with benny blanco,c2db778d-b597-4ccf-b21f-9d5a5a3544ba,15120,2,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Lonely%20(with%20benny%20blanco).mp3,2024-11-29 09:18:51.625826+00,,c7e624b9-3ad6-4206-975b-7889bfeef8fd,pop,,,false,,151.9990809,"[0.19376662373542786,0.3630710542201996,0.40933525562286377,0.17745399475097656,0.1846866011619568,0.16407586634159088,0.32520776987075806,0.3495006561279297,0.2537418305873871,0.2468874454498291,0.19335076212882996,0.24942806363105774]",1285.603658,1650.891114,"[21.42310008071879,19.090623337022702,22.18674230473442,21.70484981119229,21.23061409331962,20.02741011788865,44.53000471246216]",0.06029826,0.050397046,0.266014606,"[-185.20822143554688,133.13497924804688,38.78783416748047,12.799476623535156,12.42247486114502,2.1253583431243896,1.798705816268921,2.2894248962402344,-4.900681495666504,2.104741096496582,-4.7021613121032715,1.3007203340530396,-4.9618072509765625,-2.180577516555786,-1.0849719047546387,-4.486372470855713,-5.279580116271973,0.9550783634185791,-8.773831367492676,-3.482255220413208]",,0,,,2021,0.6,0.7,0.75,0.25,0.01,,,,,
b2265bc1-fe38-4bbd-9631-dce894e717aa,I Wish You Would (Taylor's Version),Taylor Swift,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/1989_%28Taylor%27s_Version%29.png,661292cd-d290-4854-8052-3823fb39d321,,,,false,,,,,,,,,,,,0,02e7ac34-8382-4f1c-82e6-0c902f2046a9,,,,,,,,,,,,
b22b1eda-faf2-45da-af08-f41151ab5b2c,Until I Bleed Out,The Weekend,d5ae8b55-828e-4f4d-beec-d4db56eb19fd,13500,6,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Until%20I%20Bleed%20Out.mp3,2024-12-01 18:33:43.637226+00,,0b758938-0289-4be2-9c0b-abbe6b2644ad,r&b,,,false,,123.046875,"[0.5038310885429382,0.29550230503082275,0.3931494951248169,0.3481925129890442,0.21924914419651031,0.3486725986003876,0.26876264810562134,0.5380150079727173,0.3102308511734009,0.2600116729736328,0.41844335198402405,0.3192785680294037]",1904.770183,2132.520995,"[23.303805251753293,17.05274708790091,20.443247413882542,19.874553202277827,19.845095023156002,19.166241950130463,48.210121102145564]",0.013844474,0.074076193,0.168513954,"[-123.6166000366211,102.585693359375,-1.9787546396255493,7.52162504196167,-4.967051029205322,-2.298855781555176,-6.056131362915039,-7.5166521072387695,-12.546926498413086,0.08053964376449585,-5.457967758178711,-3.4509217739105225,-6.498702526092529,0.14921322464942932,-5.896899223327637,1.0373899936676025,-5.549867630004883,-0.3062749207019806,-4.198617458343506,0.3636706471443176]",,0,,,2020,0.65,0.45,0.7,0.15,0.05,,,,,
